Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,N_BeforePacking_AddAge0s,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
12,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4505|2349|1692|1188|892|668|533|409|330|274|231|218|107|104|73|51|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4505|2349|1692|1188|892|668|533|409|330|274|231|218|107|104|73|51|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4505|2344|1686|1181|888|667|530|409|327|274|230|218|107|104|124|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4505|2344|1686|1181|888|667|530|409|327|274|230|218|107|104|124|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4606|4505|2344|1686|1181|888|667|530|409|327|274|230|218|107|104|124|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4606|4505|2344|1686|1181|888|667|530|409|327|274|230|218|107|104|124|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,26|2147|702|473|309|219|149|105|84|59|43|40|44|30|37|33|,4580|2358|1642|1213|872|669|518|425|325|268|231|190|174|77|67|40|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
13,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4580|2358|1642|1213|872|669|518|425|325|268|231|190|174|77|67|40|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4580|2358|1642|1213|872|669|518|425|325|268|231|190|174|77|67|40|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4580|2350|1638|1212|869|666|515|423|325|267|228|190|172|77|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4580|2350|1638|1212|869|666|515|423|325|267|228|190|172|77|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4573|4580|2350|1638|1212|869|666|515|423|325|267|228|190|172|77|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4573|4580|2350|1638|1212|869|666|515|423|325|267|228|190|172|77|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,77|2167|695|449|314|213|144|104|76|50|39|39|42|47|27|33|,4496|2413|1655|1189|898|656|522|411|347|275|228|189|148|125|50|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
14,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4496|2413|1655|1189|898|656|522|411|347|275|228|189|148|125|50|34|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4496|2413|1655|1189|898|656|522|411|347|275|228|189|148|125|50|34|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4496|2402|1648|1185|895|651|517|407|346|270|226|187|148|124|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4496|2402|1648|1185|895|651|517|407|346|270|226|187|148|124|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4590|4496|2402|1648|1185|895|651|517|407|346|270|226|187|148|124|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4590|4496|2402|1648|1185|895|651|517|407|346|270|226|187|148|124|84|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,42|2125|711|453|305|212|144|105|71|52|40|39|40|39|44|23|,4548|2371|1691|1195|880|683|507|412|336|294|230|187|147|109|80|27|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
15,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4548|2371|1691|1195|880|683|507|412|336|294|230|187|147|109|80|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4548|2371|1691|1195|880|683|507|412|336|294|230|187|147|109|80|27|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4548|2356|1682|1194|875|675|504|408|332|291|228|185|147|108|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4548|2356|1682|1194|875|675|504|408|332|291|228|185|147|108|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4549|4548|2356|1682|1194|875|675|504|408|332|291|228|185|147|108|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4549|4548|2356|1682|1194|875|675|504|408|332|291|228|185|147|108|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,18|2165|707|475|311|217|149|100|78|57|42|39|33|41|38|37|,4531|2383|1649|1207|883|658|526|404|330|275|249|189|152|106|70|42|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
16,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4531|2383|1649|1207|883|658|526|404|330|275|249|189|152|106|70|42|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4531|2383|1649|1207|883|658|526|404|330|275|249|189|152|106|70|42|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4531|2373|1637|1195|873|653|523|398|326|274|246|189|149|104|110|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4531|2373|1637|1195|873|653|523|398|326|274|246|189|149|104|110|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4488|4531|2373|1637|1195|873|653|523|398|326|274|246|189|149|104|110|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4488|4531|2373|1637|1195|873|653|523|398|326|274|246|189|149|104|110|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|2151|707|449|310|207|145|110|73|51|43|38|38|38|35|30|,4479|2380|1666|1188|885|666|508|413|325|275|231|208|151|111|69|38|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
17,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4479|2380|1666|1188|885|666|508|413|325|275|231|208|151|111|69|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4479|2380|1666|1188|885|666|508|413|325|275|231|208|151|111|69|38|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4479|2361|1654|1177|877|662|503|406|324|272|228|206|151|108|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4479|2361|1654|1177|877|662|503|406|324|272|228|206|151|108|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4474|4479|2361|1654|1177|877|662|503|406|324|272|228|206|151|108|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4474|4479|2361|1654|1177|877|662|503|406|324|272|228|206|151|108|107|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,17|2129|706|463|307|217|146|105|73|53|41|37|43|39|39|32|,4457|2350|1655|1191|870|660|516|398|333|271|231|191|163|112|69|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
18,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4457|2350|1655|1191|870|660|516|398|333|271|231|191|163|112|69|37|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4457|2350|1655|1191|870|660|516|398|333|271|231|191|163|112|69|37|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4457|2328|1639|1168|862|650|508|397|329|269|230|190|160|112|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4457|2328|1639|1168|862|650|508|397|329|269|230|190|160|112|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4472|4457|2328|1639|1168|862|650|508|397|329|269|230|190|160|112|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4472|4457|2328|1639|1168|862|650|508|397|329|269|230|190|160|112|106|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,10|2117|696|459|306|207|149|97|74|51|41|31|38|45|44|34|,4462|2340|1632|1180|862|655|501|411|323|278|228|199|152|115|68|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
19,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4462|2340|1632|1180|862|655|501|411|323|278|228|199|152|115|68|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4462|2340|1632|1180|862|655|501|411|323|278|228|199|152|115|68|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4462|2308|1607|1167|853|646|496|401|320|275|228|199|150|112|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4462|2308|1607|1167|853|646|496|401|320|275|228|199|150|112|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4430|4462|2308|1607|1167|853|646|496|401|320|275|228|199|150|112|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4430|4462|2308|1607|1167|853|646|496|401|320|275|228|199|150|112|102|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,16|2112|689|448|304|207|145|107|76|53|41|34|39|40|47|34|,4414|2350|1619|1159|863|646|501|389|325|267|234|194|160|110|65|34|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
20,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4414|2350|1619|1159|863|646|501|389|325|267|234|194|160|110|65|34|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4414|2350|1619|1159|863|646|501|389|325|267|234|194|160|110|65|34|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4414|2320|1595|1145|850|637|495|381|321|262|231|191|155|109|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4414|2320|1595|1145|850|637|495|381|321|262|231|191|155|109|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4379|4414|2320|1595|1145|850|637|495|381|321|262|231|191|155|109|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4379|4414|2320|1595|1145|850|637|495|381|321|262|231|191|155|109|98|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,10|2081|684|438|292|202|139|100|72|49|40|38|38|48|42|32|,4369|2333|1636|1157|853|648|498|395|309|272|222|193|153|107|67|33|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
21,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4369|2333|1636|1157|853|648|498|395|309|272|222|193|153|107|67|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4369|2333|1636|1157|853|648|498|395|309|272|222|193|153|107|67|33|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4369|2297|1610|1135|837|636|485|389|304|267|219|190|152|105|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4369|2297|1610|1135|837|636|485|389|304|267|219|190|152|105|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4339|4369|2297|1610|1135|837|636|485|389|304|267|219|190|152|105|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4339|4369|2297|1610|1135|837|636|485|389|304|267|219|190|152|105|99|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,31|2069|683|443|290|202|136|97|69|53|40|36|43|44|32|32|,4308|2300|1614|1167|845|635|500|388|320|251|227|183|147|108|73|35|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
22,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4308|2300|1614|1167|845|635|500|388|320|251|227|183|147|108|73|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4308|2300|1614|1167|845|635|500|388|320|251|227|183|147|108|73|35|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4308|2259|1584|1146|828|619|495|379|316|243|223|180|146|105|105|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4308|2259|1584|1146|828|619|495|379|316|243|223|180|146|105|105|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4326|4308|2259|1584|1146|828|619|495|379|316|243|223|180|146|105|105|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4326|4308|2259|1584|1146|828|619|495|379|316|243|223|180|146|105|105|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,10|2041|673|440|297|198|137|100|68|54|38|37|37|45|38|35|,4316|2267|1586|1144|849|630|482|395|311|262|205|186|143|101|67|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
23,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4316|2267|1586|1144|849|630|482|395|311|262|205|186|143|101|67|36|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4316|2267|1586|1144|849|630|482|395|311|262|205|186|143|101|67|36|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4316|2208|1543|1105|831|615|471|382|308|251|200|176|142|97|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4316|2208|1543|1105|831|615|471|382|308|251|200|176|142|97|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4185|4316|2208|1543|1105|831|615|471|382|308|251|200|176|142|97|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4185|4316|2208|1543|1105|831|615|471|382|308|251|200|176|142|97|100|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,9|2037|652|428|281|196|135|100|63|55|38|32|35|39|34|30|,4176|2279|1556|1115|824|635|480|371|319|253|213|168|141|103|63|36|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
24,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4176|2279|1556|1115|824|635|480|371|319|253|213|168|141|103|63|36|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4176|2279|1556|1115|824|635|480|371|319|253|213|168|141|103|63|36|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0|4176|2218|1514|1081|802|617|460|366|305|243|203|163|137|100|97|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|4176|2218|1514|1081|802|617|460|366|305|243|203|163|137|100|97|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4120|4176|2218|1514|1081|802|617|460|366|305|243|203|163|137|100|97|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,4120|4176|2218|1514|1081|802|617|460|366|305|243|203|163|137|100|97|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,12|1964|651|414|282|188|127|87|64|49|29|32|29|39|38|24|,4108|2212|1567|1100|799|614|490|373|302|256|214|171|134|98|62|37|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|,0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|,4108|2212|1567|1100|799|614|490|373|302|256|214|171|134|98|62|37|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|,4108|2212|1567|1100|799|614|490|373|302|256|214|171|134|98|62|37|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|nan|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|NA|
